id,state,county,city,value,zcta,lat,lon,pov,CMAQ,zcta_pop
31055.0019,Nebraska,Douglas,Omaha,9.181564246,68105,41.247486,-95.973142,19.8,7.034604874,23842
31055.0052,Nebraska,Douglas,Omaha,8.827586207,68127,41.197847,-96.056686,6.3,7.456591829,21117
31079.0004,Nebraska,Hall,Grand Island,7.687155963,68801,40.942099,-98.364967,4.8,5.186107533,30005
31109.0022,Nebraska,Lancaster,Lincoln,7.870063694,68503,40.81259,-96.68302,20.1,7.226721633,15264
31153.0007,Nebraska,Sarpy,Bellevue,9.190566038,68123,41.133294,-95.956103,4.1,7.456591829,27926
31157.0003,Nebraska,Scotts Bluff,Scottsbluff,6.783809524,69361,41.865,-103.664444,12.3,3.899386297,17999
31177.0002,Nebraska,Washington,Blair,8.215533981,68008,41.551211,-96.146175,2.7,7.034604874,12285
32003.0561,Nevada,Clark,Las Vegas,9.284705882,89101,36.163959,-115.113916,27.7,9.264662377,46055
32003.1019,Nevada,Clark,Jean,4.521621622,89179,35.785671,-115.357048,5.15,8.390542115,2340
32003.2002,Nevada,Clark,North Las Vegas,9.011009174,89030,36.19126,-115.12293,27.7,9.264662377,53928
32031.0016,Nevada,Washoe,Reno,11.74501992,89501,39.525083,-119.807717,8.6,5.14167653,4252
33001.2004,New Hampshire,Belknap,Laconia,6.094262295,3246,43.566111,-71.496361,8.3,3.63852829,15963
33005.0007,New Hampshire,Cheshire,Keene,11.42139034,3431,42.930472,-72.272389,6.5,4.587176552,25280
33009.001,New Hampshire,Grafton,Lebanon,6.68000278,3784,43.629611,-72.309583,6.4,4.41063884,4086
33011.1015,New Hampshire,Hillsborough,Nashua,9.218181818,3060,42.762056,-71.444583,12.4,5.873033391,29357
33013.1006,New Hampshire,Merrimack,Suncook,8.712637363,3275,43.13244,-71.458306,5.4,4.662477749,11437
33015.0014,New Hampshire,Rockingham,Portsmouth,8.195081967,3904,43.075333,-70.748,4.4,4.859330638,7703
33019.0003,New Hampshire,Sullivan,Claremont,8.546666667,3743,43.364444,-72.338333,12.6,4.068964872,14103
34001.0006,New Jersey,Atlantic,Galloway (Township of),10.23092784,8205,39.464872,-74.448736,4.5,8.857962119,28626
34001.1006,New Jersey,Atlantic,Atlantic City,10.771875,8401,39.36326,-74.431,28.1,8.857962119,39554
34003.0003,New Jersey,Bergen,Fort Lee,11.52924528,7024,40.852256,-73.973314,6.8,11.61937224,35353
34003.0007,New Jersey,Bergen,Carlstadt,12.66829268,7072,40.817218,-74.043758,6.7,11.61937224,6127
34003.0008,New Jersey,Bergen,Carlstadt,12.0804878,7072,40.816809,-74.043673,6.7,11.61937224,6127
34003.0009,New Jersey,Bergen,Carlstadt,12.33414634,7074,40.833111,-74.043459,3.2,11.61937224,2708
34007.0003,New Jersey,Camden,Camden,12.7495935,8104,39.923042,-75.097617,41.3,12.11620281,23851
34007.1007,New Jersey,Camden,Pennsauken (Pensauken),11.85779817,8110,39.989036,-75.050008,9.4,12.11620281,19008
34013.0015,New Jersey,Essex,Newark,12.95714286,7108,40.730286,-74.212738,32.6,7.87463715,24386
34015.0004,New Jersey,Gloucester,Greenwich (Township of),11.62293578,8027,39.830806,-75.284723,8.8,12.11620281,4888
34017.1003,New Jersey,Hudson,Jersey City,12.14406332,7302,40.725454,-74.05229,7.4,11.61937224,36352
34017.2002,New Jersey,Hudson,Union City,13.22818182,7087,40.772793,-74.031718,19,11.61937224,66515
34021.0008,New Jersey,Mercer,Trenton,11.10791789,8608,40.222411,-74.763167,30.3,10.08882219,983
34021.8001,New Jersey,Mercer,Hopewell (Township of),10.01401869,8560,40.31239,-74.87266,1.3,9.168158022,3656
34023.0006,New Jersey,Middlesex,North Brunswick Township,10.85892857,8901,40.472825,-74.422403,15.8,9.134249026,55223
34027.0004,New Jersey,Morris,Morristown,9.431132075,7960,40.801211,-74.483433,6.3,7.87463715,43747
34027.3001,New Jersey,Morris,Chester,8.844954128,7930,40.787628,-74.676301,2.3,7.004228211,8559
34029.2002,New Jersey,Ocean,Toms River,10.18425656,8753,39.994908,-74.170447,4.7,10.58358715,63678
34031.0005,New Jersey,Passaic,Paterson,11.46521739,7505,40.918381,-74.168092,21.3,6.852829909,2256
34039.0004,New Jersey,Union,Elizabeth,12.68036254,7202,40.64144,-74.208365,14.4,11.61937224,40849
34039.0006,New Jersey,Union,Elizabeth,12.38898305,7208,40.673406,-74.213889,12.6,7.87463715,31219
34039.2003,New Jersey,Union,Rahway,11.91081081,7065,40.603943,-74.276174,7.9,7.87463715,27346
34041.0006,New Jersey,Warren,Phillipsburg,11.16696429,8865,40.699207,-75.180525,10.2,7.818637166,29840
35001.0023,New Mexico,Bernalillo,Albuquerque,5.978931751,87109,35.1343,-106.5852,8.9,10.10219897,40432
35001.0024,New Mexico,Bernalillo,Albuquerque,5.913402062,87108,35.0631,-106.578785,24.9,10.10219897,38647
35005.0005,New Mexico,Chaves,Roswell,6.215555556,88230,33.396944,-104.523611,15,5.887814289,5179
35013.0017,New Mexico,Dona Ana,Not in a city,12.43690476,88063,31.795833,-106.5575,6.8,7.813533737,12799
35013.0025,New Mexico,Dona Ana,Las Cruces,5.894782609,88001,32.321944,-106.767778,26.6,8.630446892,37484
35017.1002,New Mexico,Grant,Silver City,5.072380952,88022,32.784444,-108.271667,10.2,5.302021572,1343
35025.0008,New Mexico,Lea,Hobbs,6.211214953,88242,32.726656,-103.122917,6.6,5.869165056,6141
35043.1003,New Mexico,Sandoval,Rio Rancho Estates,4.280833333,87048,35.238056,-106.649444,3.8,10.10219897,8682
35045.0006,New Mexico,San Juan,Farmington,5.879746835,87401,36.7275,-108.220833,14.4,5.917382155,46293
35049.002,New Mexico,Santa Fe,Santa Fe,4.509322034,87505,35.671111,-105.953611,9.6,6.046069044,31013
36001.0005,New York,Albany,Albany,9.458760684,12202,42.64225,-73.75464,27.5,6.934664417,9628
36001.0012,New York,Albany,Albany,8.225742574,12211,42.68075,-73.75733,27,6.934664417,11303
36005.008,New York,Bronx,New York,13.52241379,10452,40.83606,-73.92009,33.9,11.61937224,75371
36005.011,New York,Bronx,New York,11.8701559,10455,40.81618,-73.902,33.6,11.61937224,39665
36005.0133,New York,Bronx,New York,11.65042735,10458,40.8679,-73.87809,35.9,7.880172238,79492
36013.0011,New York,Chautauqua,Westfield,7.965740741,14787,42.29071,-79.58961,6.1,7.151015944,5121
36029.0005,New York,Erie,Buffalo,10.69228487,14206,42.876907,-78.809526,16.1,9.746405444,20751
36029.1007,New York,Erie,Lackawanna,9.866371681,14218,42.8273,-78.84984,15.4,9.746405444,19039
36031.0003,New York,Essex,Not in a city,4.298275862,12997,44.39308,-73.8589,10.6,3.385406218,1239
36047.0122,New York,Kings,New York,11.90366972,11222,40.71961,-73.94771,8.8,11.61937224,36934
36055.1007,New York,Monroe,Rochester,9.03826087,14610,43.14618,-77.54817,1.8,6.513345431,14233
36059.0008,New York,Nassau,Cedarhurst,10.88728814,11516,40.63103,-73.73388,4.4,16.99211482,7556
36061.0079,New York,New York,New York,12.41321586,10035,40.7997,-73.93432,33,11.61937224,33969
36061.0134,New York,New York,New York,13.18952381,10038,40.71436,-73.99518,2.425,11.61937224,20300
36063.2008,New York,Niagara,Niagara Falls,9.667256637,14304,43.08218,-79.00106,25.4,9.795531406,30389
36067.1015,New York,Onondaga,East Syracuse,8.15047619,13214,43.05235,-76.05921,7.9,5.595431836,8793
36071.0002,New York,Orange,Newburgh,9.541880342,12550,41.49916,-74.00885,9.3,5.925562725,54447
36081.0124,New York,Queens,New York,11.00167598,11367,40.73614,-73.82153,14.8,11.61937224,41047
36085.0055,New York,Richmond,New York,12.01339286,10302,40.63307,-74.13719,18.3,11.61937224,19088
36085.0067,New York,Richmond,New York,10.69230769,10314,40.59664,-74.12525,5.5,11.61937224,85510
36089.3001,New York,St. Lawrence,Potsdam,5.555555556,13676,44.67811,-74.95151,14.8,4.076458712,16646
36101.0003,New York,Steuben,Not in a city,7.91375,14801,42.09142,-77.20978,10.2,5.249961859,5475
36103.0002,New York,Suffolk,East Farmingdale,10.1125,11735,40.74529,-73.41919,2.3,16.99211482,32098
36119.1002,New York,Westchester,Mamaroneck,10.95714286,10538,40.93149,-73.76575,2.1,7.880172238,16597
37001.0002,North Carolina,Alamance,Burlington,11.99401709,27253,36.089004,-79.407821,0,8.252057127,29827
37021.0034,North Carolina,Buncombe,Asheville,9.313142857,28801,35.6075,-82.583333,30.2,6.975930135,15019
37033.0001,North Carolina,Caswell,Not in a city,11.38833333,27244,36.307033,-79.467417,6.5,7.878729002,14173
37035.0004,North Carolina,Catawba,Hickory,12.67628032,28601,35.728889,-81.365556,26,8.308309278,50026
37037.0004,North Carolina,Chatham,Pittsboro,11.10733945,27312,35.757222,-79.159722,7.5,8.265835744,18306
37051.0009,North Carolina,Cumberland,Fayetteville,12.34853801,28314,35.041416,-78.953112,14.1,9.73449922,54520
37057.0002,North Carolina,Davidson,Lexington,13.64833333,27292,35.814444,-80.2625,7.6,9.361373794,39787
37061.0002,North Carolina,Duplin,Kenansville,10.41651376,28453,34.954823,-77.960781,16,8.55790523,3829
37063.0015,North Carolina,Durham,Durham,11.38842975,27704,36.032944,-78.905417,31.9,7.95550306,34517
37065.0004,North Carolina,Edgecombe,Rocky Mount,11.45916667,27801,35.93355,-77.75007,21,7.771789787,21740
37067.0022,North Carolina,Forsyth,Winston-Salem,12.03146417,27101,36.110556,-80.226667,7.575,8.209286643,18901
37067.003,North Carolina,Forsyth,Winston-Salem,12.31025641,27103,36.026,-80.342,15,8.126742823,33208
37071.0016,North Carolina,Gaston,Gastonia,12.42727273,28054,35.253056,-81.153333,11.7,8.402989842,36270
37081.0013,North Carolina,Guilford,Greensboro,11.55789474,27408,36.109167,-79.801111,5.3,8.162497957,17296
37081.0014,North Carolina,Guilford,Not in a city,12.51322314,27235,36.06866,-80.00705,5.5,8.209286643,4136
37087.0012,North Carolina,Haywood,Waynesville,11.69915966,28786,35.50575,-82.97918,0,6.319707255,20714
37099.0006,North Carolina,Jackson,Not in a city,10.51702128,28789,35.466667,-83.278056,12.4,6.928892354,5097
37107.0004,North Carolina,Lenoir,Kinston,10.45304348,28504,35.231459,-77.568792,30.4,8.895667993,21642
37111.0004,North Carolina,McDowell,Marion,11.62067039,28752,35.687406,-81.993808,14,6.901897543,30600
37117.0001,North Carolina,Martin,Jamesville,11.13613445,27846,35.81066,-76.906249,16,6.828790986,2988
37119.0041,North Carolina,Mecklenburg,Charlotte,12.3951567,28205,35.2401,-80.785683,20.5,9.822602282,43931
37119.0042,North Carolina,Mecklenburg,Charlotte,13.07071823,28210,35.151283,-80.866983,11.7,8.402989842,42263
37119.0043,North Carolina,Mecklenburg,Not in a city,12.21158192,28216,35.3041,-80.88865,13.5,8.402989842,47208
37121.0001,North Carolina,Mitchell,Spruce Pine,9.864705882,28777,35.915278,-82.073333,8.8,6.901897543,10638
37123.0001,North Carolina,Montgomery,Candor,10.99166667,27229,35.2632,-79.836613,26.2,9.608512303,3929
37135.0007,North Carolina,Orange,Chapel Hill,12.14,27517,35.901944,-79.056667,13.6,8.252057127,23346
37147.0005,North Carolina,Pitt,Greenville,11.76153846,27858,35.594167,-77.386111,23.3,7.947334155,55781
37147.0006,North Carolina,Pitt,Not in a city,11.85384615,27834,35.63861,-77.35805,23.3,7.947334155,52914
37155.0005,North Carolina,Robeson,Not in a city,11.38706897,28358,34.645,-78.99028,22.6,9.793696989,38738
37159.0021,North Carolina,Rowan,Rockwell,12.87622951,28146,35.551868,-80.395039,8.9,9.542876846,27614
37173.0002,North Carolina,Swain,Bryson City (RR name Bryson),11.1991453,28713,35.434767,-83.442133,10.7,6.331454059,8686
37183.0014,North Carolina,Wake,Raleigh,11.18675214,27616,35.856111,-78.574167,9.8,8.6088431,42294
37183.002,North Carolina,Wake,Not in a city,11.39304348,27606,35.7288,-78.6802,12.1,10.09765627,43210
37189.0003,North Carolina,Watauga,Boone,9.153658537,28607,36.221944,-81.663056,11.6,6.417601583,33059
37191.0005,North Carolina,Wayne,Goldsboro,12.62280702,27531,35.369214,-77.993893,16.575,8.746541668,594
38007.0002,North Dakota,Billings,Not in a city,4.574137931,58622,46.8943,-103.37853,9.5,2.756028952,1489
38015.0003,North Dakota,Burleigh,Bismarck,6.857692308,58505,46.825425,-100.76821,10.675,3.844441257,2
38017.1004,North Dakota,Cass,Not in a city,8.327826087,58102,46.933754,-96.85535,7.9,4.83377825,29850
38057.0004,North Dakota,Mercer,Not in a city,6.516129032,58523,47.298611,-101.766944,7.1,3.585467911,3619
39009.0003,Ohio,Athens,Not in a city,10.742,45711,39.442165,-81.908827,14.4,7.971164931,1115
39017.0003,Ohio,Butler,Middletown,13.9180791,45044,39.4938,-84.3543,0.9,11.32199117,52822
39017.0016,Ohio,Butler,Fairfield,13.78983051,45015,39.33839,-84.5666,6.9,9.781109528,12038
39023.0005,Ohio,Clark,Springfield,12.7965812,45503,39.92882,-83.80949,22.4,10.9133522,32999
39025.0022,Ohio,Clermont,Batavia,11.74051724,45103,39.0828,-84.1441,8.7,10.49570752,31485
39035.0027,Ohio,Cuyahoga,Cleveland,13.22264151,44113,41.480891,-81.703803,35.7,10.37248037,19213
39035.0034,Ohio,Cuyahoga,Cleveland,10.82982456,44110,41.55523,-81.575256,28.4,8.800426056,20136
39035.0038,Ohio,Cuyahoga,Cleveland,14.03924051,44113,41.477011,-81.682383,35.7,10.37248037,19213
39035.0045,Ohio,Cuyahoga,Cleveland,13.63818182,44127,41.471782,-81.656792,35.9,10.37248037,5586
39035.006,Ohio,Cuyahoga,Cleveland,13.9277027,44115,41.492117,-81.678449,65.9,10.37248037,8307
39035.0065,Ohio,Cuyahoga,Newburgh Heights,14.56610169,44105,41.446682,-81.662419,35.9,10.37248037,40089
39035.1002,Ohio,Cuyahoga,Brook Park,11.92201835,44142,41.39629,-81.818667,4.8,10.37248037,19201
39049.0024,Ohio,Franklin,Columbus,12.76956522,43211,39.99875,-82.99344,31.3,12.86931892,21600
39049.0025,Ohio,Franklin,Columbus,12.44166667,43207,39.92845,-82.98104,24.1,12.86931892,45144
39049.0081,Ohio,Franklin,Columbus,11.0622807,43229,40.0877,-82.959773,22.2,10.43844711,46347
39057.0005,Ohio,Greene,Yellow Springs,11.61176471,45387,39.80834,-83.88705,4.2,10.9133522,5169
39061.0006,Ohio,Hamilton,Blue Ash,12.36666667,45249,39.2787,-84.36625,2.7,11.32199117,12902
39061.0014,Ohio,Hamilton,Cincinnati,15.16214689,45216,39.19433,-84.478974,19.1,11.79123558,9570
39061.004,Ohio,Hamilton,Cincinnati,12.67850467,45219,39.12886,-84.50404,25.3,11.79123558,16526
39061.0042,Ohio,Hamilton,Cincinnati,14.4036036,45204,39.10492,-84.55117,33.9,11.79123558,6972
39061.0043,Ohio,Hamilton,Sharonville,13.27008547,45241,39.290319,-84.414356,2.7,11.32199117,23044
39061.7001,Ohio,Hamilton,Norwood,13.70267857,45212,39.16032,-84.45826,12,11.79123558,22253
39061.8001,Ohio,Hamilton,St. Bernard,14.45478261,45217,39.180527,-84.49215,12.5,11.79123558,6566
39081.0017,Ohio,Jefferson,Steubenville,14.4990566,43952,40.36644,-80.61558,7.5,8.516830967,19050
39081.1001,Ohio,Jefferson,Mingo Junction,13.89619048,26037,40.32207,-80.6063,7.5,7.462966171,6642
39085.3002,Ohio,Lake,Painesville,11.57625,44077,41.72229,-81.24248,9.2,8.369277492,56491
39087.0012,Ohio,Lawrence,Ironton,13.24081633,41101,38.508075,-82.659241,15.6,9.249667328,18758
39093.3002,Ohio,Lorain,Sheffield,11.37267442,44054,41.463071,-82.114261,8.6,8.595181109,12591
39095.0024,Ohio,Lucas,Toledo,12.06483516,43604,41.644067,-83.54616,61.1,11.18403326,10154
39095.0025,Ohio,Lucas,Toledo,12.12926829,43605,41.66579,-83.47611,36.2,11.18403326,28346
39095.0026,Ohio,Lucas,Toledo,12.34504505,43614,41.62057,-83.64226,7.5,11.18403326,29290
39099.0005,Ohio,Mahoning,Youngstown,13.11111111,44504,41.111126,-80.645062,0,8.40905102,5262
39099.0014,Ohio,Mahoning,Youngstown,13.13529412,44503,41.095938,-80.658516,0,8.40905102,1021
39103.0003,Ohio,Medina,Not in a city,11.74955752,44256,41.10087,-81.911636,5.8,10.11940269,62039
39113.0032,Ohio,Montgomery,Dayton,13.3591029,45402,39.760659,-84.187678,38.7,10.66813748,11420
39133.0002,Ohio,Portage,Ravenna,12.22586207,44266,41.1644,-81.2352,12,11.77450811,33581
39135.1001,Ohio,Preble,New Paris,12.01176471,45320,39.83562,-84.72049,15,11.04516713,15691
39145.0013,Ohio,Scioto,Portsmouth,12.01950617,45662,38.75465,-82.917,22.5,9.070884362,30219
39151.0017,Ohio,Stark,Canton,13.41130435,44706,40.786878,-81.394186,15.2,9.959725908,18246
39151.002,Ohio,Stark,Canton,12.45074627,44702,40.800729,-81.373008,15.2,10.89642243,1053
39153.0017,Ohio,Summit,Akron,13.67368421,44305,41.063526,-81.468956,13.9,10.89642243,22294
39153.0023,Ohio,Summit,Akron,12.96754386,44320,41.087956,-81.541611,27.8,10.89642243,19937
39155.0007,Ohio,Trumbull,Warren,13.21747573,44484,41.214577,-80.787053,11.1,8.664768575,22991
39165.0007,Ohio,Warren,Lebanon,11.97372881,45036,39.42689,-84.20077,6,11.32199117,37504
40015.9008,Oklahoma,Caddo,Anadarko,9.680373832,73042,35.111944,-98.252778,22.3,6.637223525,1073
40097.0186,Oklahoma,Mayes,Pryor (corporate name Pryor Creek),11.61452991,74361,36.304624,-95.310616,11.4,8.416604908,16293
40101.0169,Oklahoma,Muskogee,Muskogee,11.55565217,74401,35.755273,-95.377669,23.7,8.118359672,17476
40109.0035,Oklahoma,Oklahoma,Oklahoma City,10.30582011,73106,35.47292,-97.52709,22,9.255464915,13581
40109.1037,Oklahoma,Oklahoma,Oklahoma City,10.74621849,73013,35.614131,-97.475083,4.9,9.255464915,43933
40115.9004,Oklahoma,Ottawa,Miami,9.997413793,74360,36.922222,-94.838889,0,7.169498509,31
40121.0415,Oklahoma,Pittsburg,McAlester,11.0328125,74554,34.90227,-95.784375,11.2,7.949246201,1744
40135.9015,Oklahoma,Sequoyah,Marble City Community,11.08494624,74962,35.581174,-94.830059,8.6,7.784838882,5092
40143.011,Oklahoma,Tulsa,Tulsa,11.74416667,74114,36.14004,-95.925382,16.5,10.60764148,15778
40143.1127,Oklahoma,Tulsa,Tulsa,11.43623596,74106,36.204902,-95.976537,37.2,10.60764148,17648
41017.012,Oregon,Deschutes,Bend,5.221276596,97701,44.063916,-121.312554,4.9,3.63298983,58993
41025.0002,Oregon,Harney,Burns,11.71666667,97738,43.586389,-119.051111,26.1,1.776024385,1941
41029.0133,Oregon,Jackson,Medford,11.05879397,97501,42.31411,-122.87923,14.4,3.294532879,42117
41029.1001,Oregon,Jackson,Central Point,6.915517241,97503,42.536111,-122.875,7.6,3.294532879,10528
41033.0114,Oregon,Josephine,Grants Pass,10.1862069,97526,42.434139,-123.348466,10.4,3.255775812,34205
41035.0004,Oregon,Klamath,Altamont,13.29837398,97603,42.190296,-121.731369,11.2,2.194525414,29525
41037.0001,Oregon,Lake,Lakeview,11.67868852,97630,42.189215,-120.353969,9.9,3.427498617,5096
41039.0058,Oregon,Lane,Eugene,8.422033898,97404,44.066304,-123.139831,7.7,4.409400515,32255
41039.006,Oregon,Lane,Eugene,7.795225464,97403,44.026312,-123.083737,5.3,4.409400515,11622
41039.1009,Oregon,Lane,Springfield,7.311290323,97477,44.046696,-123.017704,17.4,4.409400515,36874
41039.2013,Oregon,Lane,Oakridge,13.12087912,97463,43.744352,-122.480487,16.4,2.95394266,3877
41039.9004,Oregon,Lane,Cottage Grove,8.261666667,97424,43.799501,-123.053487,11.6,3.621289683,17594
41051.008,Oregon,Multnomah,Portland,8.355084746,97206,45.496641,-122.602877,12.2,5.704889466,47596
41051.0246,Oregon,Multnomah,Portland,7.737190083,97217,45.56137,-122.6679,13.5,5.704889466,31438
41059.0121,Oregon,Umatilla,Pendleton,8.283193277,97801,45.652231,-118.823033,6.8,2.716045809,21521
41061.0119,Oregon,Union,La Grande,6.715254237,97850,45.339,-118.095206,11.6,2.314551552,16955
41067.0004,Oregon,Washington,Hillsboro,9.746153846,97124,45.528501,-122.972398,6,4.28886777,48349
42001.0001,Pennsylvania,Adams,Not in a city,11.42735294,17353,39.92002,-77.30968,7.8,8.188808273,3228
42003.0008,Pennsylvania,Allegheny,Pittsburgh,12.98131068,15224,40.46542,-79.960757,15.3,10.51794331,10141
42003.0064,Pennsylvania,Allegheny,Liberty,17.13510896,15133,40.323768,-79.868062,2.4,10.51794331,6432
42003.0067,Pennsylvania,Allegheny,McDonald,10.80925926,15064,40.375644,-80.169943,0,9.56995817,382
42003.1008,Pennsylvania,Allegheny,Harrison Township,13.51869159,15065,40.617488,-79.727664,8.8,8.42033317,11588
42003.1301,Pennsylvania,Allegheny,North Braddock,14.22546584,15104,40.402328,-79.860973,31.6,10.51794331,9038
42003.3007,Pennsylvania,Allegheny,Clairton,13.3637931,15025,40.294341,-79.885331,16,10.51794331,15944
42007.0014,Pennsylvania,Beaver,Beaver Falls,13.93024691,15010,40.747796,-80.316442,8.2,8.610229482,28425
42011.0011,Pennsylvania,Berks,Not in a city,12.41293103,19605,40.38335,-75.9686,7.8,8.714115639,18985
42017.0012,Pennsylvania,Bucks,Bristol,12.53398058,19007,40.107222,-74.882222,5.5,9.168158022,21125
42021.0011,Pennsylvania,Cambria,Johnstown,13.89672131,15902,40.309722,-78.915,31.2,7.956592893,12513
42027.01,Pennsylvania,Centre,State College,10.82144847,16803,40.811389,-77.877028,10.625,6.260422409,23685
42029.01,Pennsylvania,Chester,Not in a city,13.54607843,19374,39.834461,-75.768242,0,10.00607413,1252
42041.0101,Pennsylvania,Cumberland,Carlisle,13.02422535,17013,40.246528,-77.18675,5.5,7.605065054,34575
42043.0401,Pennsylvania,Dauphin,Not in a city,13.20489914,17104,40.246992,-76.846988,35,8.813175581,20962
42045.0002,Pennsylvania,Delaware,Chester,13.87051282,19013,39.835556,-75.3725,27.9,10.09234488,35130
42049.0003,Pennsylvania,Erie,Erie,10.72463343,16511,42.14175,-80.038611,32.1,6.858107574,11382
42069.2006,Pennsylvania,Lackawanna,Scranton,10.0773639,18519,41.442778,-75.623056,5.8,6.267811383,5104
42071.0007,Pennsylvania,Lancaster,Lancaster,14.04473684,17601,40.046667,-76.283333,3.2,10.39615134,49779
42085.01,Pennsylvania,Mercer,Farrell,11.54131737,16121,41.215014,-80.484779,22.1,8.40905102,4941
42091.0013,Pennsylvania,Montgomery,Norristown,11.76146789,19401,40.112222,-75.309167,3.1,12.11620281,41753
42095.0025,Pennsylvania,Northampton,Freemansburg,12.26777778,18020,40.628056,-75.341111,2.4,7.818637166,20447
42101.0004,Pennsylvania,Philadelphia,Philadelphia,12.91397059,19124,40.008889,-75.09778,28.6,12.11620281,66691
42101.0024,Pennsylvania,Philadelphia,Philadelphia,11.96938202,19114,40.0764,-75.011549,5.4,9.168158022,30907
42101.0047,Pennsylvania,Philadelphia,Philadelphia,13.34651494,19147,39.944651,-75.165206,16.36666667,12.11620281,36228
42101.0055,Pennsylvania,Philadelphia,Philadelphia,13.4021148,19145,39.922867,-75.186921,26.2,12.11620281,47261
42101.0057,Pennsylvania,Philadelphia,Philadelphia,13.09407514,19123,39.960061,-75.142224,12.2,12.11620281,13416
42125.0005,Pennsylvania,Washington,Charleroi,13.08154762,15022,40.146667,-79.902222,12.8,9.354116849,10340
42125.02,Pennsylvania,Washington,Washington,12.38090909,15301,40.170556,-80.261389,8.9,8.132669478,49331
42125.5001,Pennsylvania,Washington,Not in a city,11.020625,15021,40.445278,-80.420833,7.9,9.56995817,7352
42129.0008,Pennsylvania,Westmoreland,Greensburg,12.59824561,15601,40.304694,-79.505667,5.6,8.345178596,59483
42133.0008,Pennsylvania,York,York,13.40236686,17403,39.965278,-76.699444,38.1,10.06611571,39042
44003.0002,Rhode Island,Kent,Not in a city,6.60869029,2817,41.615237,-71.72,5.3,6.356762463,6135
44007.0022,Rhode Island,Providence,Providence,9.242783505,2905,41.807776,-71.415105,23.3,7.373641272,25223
44007.0026,Rhode Island,Providence,Pawtucket,10.67863248,2860,41.874668,-71.379971,22.4,7.373641272,45199
44007.0028,Rhode Island,Providence,Providence,9.797115385,2905,41.809235,-71.40743,23.3,7.373641272,25223
44007.101,Rhode Island,Providence,East Providence,9.027192982,2916,41.841573,-71.36077,2.9,7.373641272,8139
45019.0048,South Carolina,Charleston,North Charleston,10.04803922,29423,32.980254,-80.06501,23.025,8.528381192,956
45019.0049,South Carolina,Charleston,Charleston,9.490697674,29409,32.790984,-79.958694,0,8.528381192,2100
45025.0001,South Carolina,Chesterfield,Not in a city,11.05090909,29718,34.615367,-80.198787,4.9,9.287080054,3856
45037.0001,South Carolina,Edgefield,Not in a city,12.16306306,29847,33.739963,-81.853635,14.8,9.171640849,5480
45041.0002,South Carolina,Florence,Not in a city,11.41090909,29501,34.167636,-79.850404,11.3,9.566813186,43220
45045.0008,South Carolina,Greenville,Greenville,12.56393939,29605,34.838814,-82.402918,23.6,8.054434495,34414
45045.0009,South Carolina,Greenville,Taylors,12.2405868,29615,34.899141,-82.31307,6,8.054434495,35151
45045.0015,South Carolina,Greenville,Greenville,12.98198198,29601,34.843895,-82.414585,23.6,8.054434495,10550
45063.0008,South Carolina,Lexington,Seven Oaks,11.92457338,29210,34.051017,-81.15495,17.2,8.89611286,40356
45073.0001,South Carolina,Oconee,Not in a city,9.095535714,29664,34.805261,-83.2377,17,6.649916178,1808
45079.0007,South Carolina,Richland,Dentsville (Dents),12.38319328,29147,34.093959,-80.962304,3.975,10.20997862,0
45079.0019,South Carolina,Richland,Columbia,12.16787879,29225,33.991509,-81.024141,5.45,10.20997862,1228
45079.1001,South Carolina,Richland,Not in a city,11.84833333,29229,34.131262,-80.868318,4.7,8.124356576,44229
45083.001,South Carolina,Spartanburg,Not in a city,11.9744186,29301,34.926839,-82.005211,14.9,8.51206807,31051
46011.0002,South Dakota,Brookings,Brookings,7.963461538,57006,44.310283,-96.80071,7.2,4.574941827,24530
46013.0003,South Dakota,Brown,Aberdeen,7.666393443,57401,45.4625,-98.486111,5,4.106118933,30061
46029.0002,South Dakota,Codington,Watertown,9.586486486,57201,44.89965,-97.128802,8.6,4.434214955,24983
46033.0132,South Dakota,Custer,Not in a city,4.902631579,57730,43.55764,-103.48386,0,2.978003702,5315
46071.0001,South Dakota,Jackson,Not in a city,5.252941176,57750,43.74561,-101.941218,40,2.796456498,295
46099.0006,South Dakota,Minnehaha,Sioux Falls,9.432231405,57103,43.544289,-96.726435,0,5.421387657,34480
46099.0008,South Dakota,Minnehaha,Sioux Falls,8.904504505,57103,43.54792,-96.700769,9,5.421387657,34480
46103.002,South Dakota,Pennington,Rapid City,7.740495868,57702,44.087397,-103.273777,14.9,3.111781482,32980
46103.1001,South Dakota,Pennington,Rapid City,6.71512605,57701,44.078352,-103.22824,14.9,3.111781482,43462
47065.0031,Tennessee,Hamilton,East Ridge,12.2559322,37412,34.99438,-85.24293,8.9,9.459333349,20951
47065.1011,Tennessee,Hamilton,Soddy-Daisy,11.33606557,37379,35.233476,-85.181581,7.5,8.111289104,26835
47065.4002,Tennessee,Hamilton,Chattanooga,12.57890295,37403,35.050918,-85.293019,19.8,8.111289104,5811
48029.0032,Texas,Bexar,San Antonio,9.94516129,78240,29.51509,-98.620166,9.3,8.718158728,51111
48029.0059,Texas,Bexar,San Antonio,8.712068966,78112,29.275381,-98.311692,16.5,9.281407753,7941
48037.0004,Texas,Bowie,Texarkana,11.16721311,75501,33.425758,-94.070802,20.3,8.901955332,36298
